INT	INT	INT	INT	INT	STRING	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT
30302587	3	3	2	587	PeiFang_1	羲和神玄腰配方	套装配方，可习得制作#Y羲和神玄腰#W之法。#r适合唐门弟子学习。#r#c00FF00（右键点击即可学习）	1	20000	5000	1	1	713501	55	1	5	1	-1	4	配方	1	1248	2000	-1	0	0	1
30302588	3	3	2	588	PeiFang_1	羲和神玄戒配方	套装配方，可习得制作#Y羲和神玄戒#W之法。#r适合唐门弟子学习。#r#c00FF00（右键点击即可学习）	1	20000	5000	1	1	713501	55	1	6	1	-1	4	配方	1	1249	2000	-1	0	0	1
30302589	3	3	2	589	PeiFang_1	羲和神玄符配方	套装配方，可习得制作#Y羲和神玄符#W之法。#r适合唐门弟子学习。#r#c00FF00（右键点击即可学习）	1	20000	5000	1	1	713501	55	1	6	1	-1	4	配方	1	1250	2000	-1	0		
30302590	3	3	2	590	PeiFang_1	碧海凌波图样	神器配方，可习得铸造#Y神器：碧海凌波杖#W之法。#r#c00FF00（右键点击即可学习）	1	4	1	3	1	713501	55	1	4	1	-1	4	配方	1	1291	2005	-1	0		
30302591	3	3	2	591	PeiFang_7	大魏长歌图样	神器配方，可习得铸造#Y神器：大魏长歌#W之法。#r附带破绽技能，适合鬼谷弟子学习。#r#c00FF00（右键点击即可学习）  	1	20000	5000	3	1	713501	55	1	4	1	-1	4	配方	1	1292	2005	-1	0		
30302592	3	3	2	592	PeiFang_8	大魏长歌图样	神器配方，可习得铸造#Y神器：大魏长歌#W之法。#r附带减速技能，适合鬼谷弟子学习。#r#c00FF00（右键点击即可学习）	1	20000	5000	3	1	713501	55	1	4	1	-1	4	配方	1	1293	2005	-1	0
30302593	3	3	2	593	PeiFang_9	大魏长歌图样	神器配方，可习得铸造#Y神器：大魏长歌#W之法。#r附带吸血技能，适合鬼谷弟子学习。#r#c00FF00（右键点击即可学习）	1	20000	5000	3	1	713501	55	1	4	1	-1	4	配方	1	1294	2005	-1	0
30302594	3	3	2	594	PeiFang_1	斗姆星威腕配方	套装配方，可习得制作#Y斗姆星威腕#W之法。#r适合鬼谷弟子学习。#r#c00FF00（右键点击即可学习）	1	20000	5000	1	1	713501	55	1	5	1	-1	4	配方	1	1295	2000	-1	0
30302595	3	3	2	595	PeiFang_1	斗姆星威肩配方	套装配方，可习得制作#Y斗姆星威肩#W之法。#r适合鬼谷弟子学习。#r#c00FF00（右键点击即可学习）	1	20000	5000	1	1	713501	55	1	5	1	-1	4	配方	1	1296	2000	-1	0
30302596	3	3	2	596	PeiFang_1	斗姆星威腰配方	套装配方，可习得制作#Y斗姆星威腰#W之法。#r适合鬼谷弟子学习。#r#c00FF00（右键点击即可学习）	1	20000	5000	1	1	713501	55	1	5	1	-1	4	配方	1	1297	2000	-1	0
30302597	3	3	2	597	PeiFang_1	斗姆星威戒配方	套装配方，可习得制作#Y斗姆星威戒#W之法。#r适合鬼谷弟子学习。#r#c00FF00（右键点击即可学习）	1	20000	5000	1	1	713501	55	1	6	1	-1	4	配方	1	1298	2000	-1	0
30302598	3	3	2	598	PeiFang_1	斗姆星威符配方	套装配方，可习得制作#Y斗姆星威符#W之法。#r适合鬼谷弟子学习。#r#c00FF00（右键点击即可学习）	1	20000	5000	1	1	713501	55	1	6	1	-1	4	配方	1	1299	2000	-1	0
30303001	3	3	3	1	TaskTools1_4	初级药药方	用一些初级药材合成药品。#r#c00FF00（右键点击即可学习）	1	200	50	9	1	700163	55	1	2	1	-1	4	配方	-1	163	2005	-1	0
30303002	3	3	3	2	TaskTools1_4	中级药药方	用一些中级药材合成药品。#r#c00FF00（右键点击即可学习）	1	2400	600	9	1	700164	55	1	2	4	-1	4	配方	-1	164	2005	-1	0
30303003	3	3	3	3	TaskTools1_4	高级药药方	用一些高级药材合成药品。#r#c00FF00（右键点击即可学习）	1	8400	2100	9	1	700165	55	1	2	7	-1	4	配方	-1	165	2005	-1	0
30303004	3	3	3	4	PeiFang_3	金创药药方（已废弃）	30级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	9600	2400	9	1	700166	55	1	2	3	-1	4	配方	-1	166	2005	-1	0
30303005	3	3	3	5	PeiFang_3	归灵丸药方（已废弃）	30级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	9600	2400	9	1	700167	55	1	2	3	-1	4	配方	-1	167	2005	-1	0
30303006	3	3	3	6	PeiFang_3	天麻膏药方（已废弃）	30级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	9600	2400	9	1	700168	55	1	2	3	-1	4	配方	-1	168	2005	-1	0
30303007	3	3	3	7	PeiFang_3	翠波散药方（已废弃）	30级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	9600	2400	9	1	700169	55	1	2	3	-1	4	配方	-1	169	2005	-1	0
30303008	3	3	3	8	PeiFang_3	雷泽散药方（已废弃）	30级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	9600	2400	9	1	700170	55	1	2	3	-1	4	配方	-1	170	2005	-1	0
30303009	3	3	3	9	PeiFang_3	火护散药方（已废弃）	30级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	9600	2400	9	1	700171	55	1	2	3	-1	4	配方	-1	171	2005	-1	0
30303010	3	3	3	10	PeiFang_3	避毒散药方（已废弃）	30级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	9600	2400	9	1	700172	55	1	2	3	-1	4	配方	-1	172	2005	-1	0
30303011	3	3	3	11	PeiFang_3	庇护散药方（已废弃）	30级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	9600	2400	9	1	700173	55	1	2	3	-1	4	配方	-1	173	2005	-1	0
30303012	3	3	3	12	PeiFang_3	首乌丹药方（已废弃）	60级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	48000	3000	9	1	700174	55	1	2	6	-1	4	配方	-1	174	2005	-1	0
30303013	3	3	3	13	PeiFang_3	琼丹药方（已废弃）	60级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	48000	3000	9	1	700175	55	1	2	6	-1	4	配方	-1	175	2005	-1	0
30303014	3	3	3	14	PeiFang_3	红颜膏药方（已废弃）	60级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	48000	3000	9	1	700176	55	1	2	6	-1	4	配方	-1	176	2005	-1	0
30303015	3	3	3	15	PeiFang_3	霸王丸药方（已废弃）	60级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	48000	3000	9	1	700177	55	1	2	6	-1	4	配方	-1	177	2005	-1	0
30303016	3	3	3	16	PeiFang_3	仙玉丸药方（已废弃）	60级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	48000	3000	9	1	700178	55	1	2	6	-1	4	配方	-1	178	2005	-1	0
30303017	3	3	3	17	PeiFang_3	无回丸药方（已废弃）	60级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	48000	3000	9	1	700179	55	1	2	6	-1	4	配方	-1	179	2005	-1	0
30303018	3	3	3	18	PeiFang_3	梯云丸药方（已废弃）	60级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	48000	3000	9	1	700180	55	1	2	6	-1	4	配方	-1	180	2005	-1	0
30303019	3	3	3	19	PeiFang_3	神定丸药方（已废弃）	60级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	48000	3000	9	1	700181	55	1	2	6	-1	4	配方	-1	181	2005	-1	0
30303020	3	3	3	20	PeiFang_3	障罗丸药方（已废弃）	60级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	48000	3000	9	1	700182	55	1	2	6	-1	4	配方	-1	182	2005	-1	0
30303021	3	3	3	21	PeiFang_3	辉月丸药方（已废弃）	60级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	48000	3000	9	1	700183	55	1	2	6	-1	4	配方	-1	183	2005	-1	0
30303022	3	3	3	22	PeiFang_3	仙丹魂魄药方（已废弃）	90级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	115200	6000	9	1	700184	55	1	2	9	-1	4	配方	-1	184	2005	-1	0
30303023	3	3	3	23	PeiFang_3	仙丹往生药方（已废弃）	100级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	144000	7000	9	1	700185	55	1	2	10	-1	4	配方	-1	185	2005	-1	0
30303024	3	3	3	24	PeiFang_3	仙丹金元药方（已废弃）	90级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	115200	6000	9	1	700186	55	1	2	9	-1	4	配方	-1	186	2005	-1	0
30303025	3	3	3	25	PeiFang_3	仙丹神通药方（已废弃）	100级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	144000	7000	9	1	700187	55	1	2	10	-1	4	配方	-1	187	2005	-1	0
30303026	3	3	3	26	PeiFang_3	延寿膏药方（已废弃）	90级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	115200	6000	9	1	700188	55	1	2	9	-1	4	配方	-1	188	2005	-1	0
30303027	3	3	3	27	PeiFang_3	不老膏药方（已废弃）	100级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	144000	7000	9	1	700189	55	1	2	10	-1	4	配方	-1	189	2005	-1	0
30303028	3	3	3	28	PeiFang_5	力撼地药方（已废弃）	100级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	144000	7000	9	1	700190	55	1	2	10	-1	4	配方	-1	190	2005	-1	0
30303029	3	3	3	29	PeiFang_5	灵仙罗药方（已废弃）	100级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	144000	7000	9	1	700191	55	1	2	10	-1	4	配方	-1	191	2005	-1	0
30303030	3	3	3	30	PeiFang_5	体天若药方（已废弃）	100级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	144000	7000	9	1	700192	55	1	2	10	-1	4	配方	-1	192	2005	-1	0
30303031	3	3	3	31	PeiFang_5	敏飞升药方（已废弃）	100级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	144000	7000	9	1	700193	55	1	2	10	-1	4	配方	-1	193	2005	-1	0
30303032	3	3	3	32	PeiFang_5	定致远药方（已废弃）	100级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	144000	7000	9	1	700194	55	1	2	10	-1	4	配方	-1	194	2005	-1	0
30303033	3	3	3	33	PeiFang_5	防列阵药方（已废弃）	100级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	144000	7000	9	1	700195	55	1	2	10	-1	4	配方	-1	195	2005	-1	0
30303034	3	3	3	34	PeiFang_5	防阴阳药方（已废弃）	100级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	144000	7000	9	1	700196	55	1	2	10	-1	4	配方	-1	196	2005	-1	0
30303035	3	3	3	35	PeiFang_5	龙牙散药方（已废弃）	100级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	115200	6000	9	1	700197	55	1	2	9	-1	4	配方	-1	197	2005	-1	0
30303036	3	3	3	36	PeiFang_5	伯灵散药方（已废弃）	100级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	115200	6000	9	1	700198	55	1	2	9	-1	4	配方	-1	198	2005	-1	0
30303037	3	3	3	37	PeiFang_5	冰灵散药方（已废弃）	100级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	115200	6000	9	1	700199	55	1	2	9	-1	4	配方	-1	199	2005	-1	0
30303038	3	3	3	38	PeiFang_5	金雷散药方（已废弃）	100级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	115200	6000	9	1	700200	55	1	2	9	-1	4	配方	-1	200	2005	-1	0
30303039	3	3	3	39	PeiFang_5	真火散药方（已废弃）	100级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	115200	6000	9	1	700201	55	1	2	9	-1	4	配方	-1	201	2005	-1	0
30303040	3	3	3	40	PeiFang_5	九藜散药方（已废弃）	100级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	115200	6000	9	1	700202	55	1	2	9	-1	4	配方	-1	202	2005	-1	0
30303041	3	3	3	41	PeiFang_5	天眼丹药方（已废弃）	100级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	115200	6000	9	1	700203	55	1	2	9	-1	4	配方	-1	203	2005	-1	0
30303042	3	3	3	42	PeiFang_5	小经验丹药方（已废弃）	60级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	172800	8000	9	1	700204	55	1	2	11	-1	4	配方	-1	204	2005	-1	0
30303043	3	3	3	43	PeiFang_5	大经验丹药方（已废弃）	60级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	201600	9000	9	1	700205	55	1	2	12	-1	4	配方	-1	205	2005	-1	0
30303044	3	3	3	44	PeiFang_5	王母仙丹药方（已废弃）	60级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	201600	9000	9	1	700206	55	1	2	12	-1	4	配方	-1	206	2005	-1	0
30303045	3	3	3	45	PeiFang_5	英月散药方（已废弃）	60级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	115200	6000	9	1	700207	55	1	2	9	-1	4	配方	-1	207	2005	-1	0
30303046	3	3	3	46	PeiFang_5	火龙丹药方（已废弃）	60级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	115200	6000	9	1	700208	55	1	2	9	-1	4	配方	-1	208	2005	-1	0
30303047	3	3	3	47	PeiFang_5	千尺丹药方（已废弃）	60级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	115200	6000	9	1	700209	55	1	2	9	-1	4	配方	-1	209	2005	-1	0
30303048	3	3	3	48	PeiFang_5	定气散药方（已废弃）	60级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	115200	6000	9	1	700210	55	1	2	9	-1	4	配方	-1	210	2005	-1	0
30303049	3	3	3	49	PeiFang_5	冥意散药方（已废弃）	60级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	115200	6000	9	1	700211	55	1	2	9	-1	4	配方	-1	211	2005	-1	0
30303050	3	3	3	50	PeiFang_5	灵触散药方（已废弃）	60级药品配方。#r#c00FF00(可到商店卖钱换取补偿)	1	115200	6000	9	1	700212	55	1	2	9	-1	4	配方	-1	212	2005	-1	0
30303051	3	3	3	51	PeiFang_5	泉晶散药方	可以制作增加冰攻20点，持续30分钟的药。#r#c00FF00（右键点击即可学习）	1	1200	300	9	1	713501	55	1	2	3	-1	4	配方	-1	465	2005	-1	0
30303052	3	3	3	52	PeiFang_5	千尺丹药方	可以制作增加玄攻20点，持续30分钟的药。#r#c00FF00（右键点击即可学习）	1	1200	300	9	1	713501	55	1	2	3	-1	4	配方	-1	466	2005	-1	0
30303053	3	3	3	53	PeiFang_5	霹雳散药方	可以制作增加火攻20点，持续30分钟的药。#r#c00FF00（右键点击即可学习）	1	1200	300	9	1	713501	55	1	2	3	-1	4	配方	-1	467	2005	-1	0
30303054	3	3	3	54	PeiFang_5	归心丸药方	可以制作增加毒攻20点，持续30分钟的药。#r#c00FF00（右键点击即可学习）	1	1200	300	9	1	713501	55	1	2	3	-1	4	配方	-1	468	2005	-1	0
30303055	3	3	3	55	PeiFang_5	冰龙丹药方	可以制作增加冰攻30点，持续30分钟的药。#r#c00FF00（右键点击即可学习）	1	6000	1500	3	1	713501	55	1	2	6	-1	4	配方	-1	469	2005	-1	0
30303056	3	3	3	56	PeiFang_5	龟甲散药方	可以制作增加玄攻30点，持续30分钟的药。#r#c00FF00（右键点击即可学习）	1	6000	1500	3	1	713501	55	1	2	6	-1	4	配方	-1	470	2005	-1	0
30303057	3	3	3	57	PeiFang_5	金雷丸药方	可以制作增加火攻30点，持续30分钟的药。#r#c00FF00（右键点击即可学习）	1	6000	1500	3	1	713501	55	1	2	6	-1	4	配方	-1	471	2005	-1	0
30303058	3	3	3	58	PeiFang_5	五毒散药方	可以制作增加毒攻30点，持续30分钟的药。#r#c00FF00（右键点击即可学习）	1	6000	1500	3	1	713501	55	1	2	6	-1	4	配方	-1	472	2005	-1	0
30303059	3	3	3	59	PeiFang_5	仙丹冰澜药方	可以制作增加冰攻120点，持续30分钟的药。#r#c00FF00（右键点击即可学习）	1	14400	3600	3	1	713501	55	1	2	9	-1	4	配方	-1	473	2005	-1	0
30303060	3	3	3	60	PeiFang_5	仙丹避邪药方	可以制作增加玄攻120点，持续30分钟的药。#r#c00FF00（右键点击即可学习）	1	14400	3600	3	1	713501	55	1	2	9	-1	4	配方	-1	474	2005	-1	0
30303061	3	3	3	61	PeiFang_5	仙丹玄炎药方	可以制作增加火攻120点，持续30分钟的药。#r#c00FF00（右键点击即可学习）	1	14400	3600	3	1	713501	55	1	2	9	-1	4	配方	-1	475	2005	-1	0
30303062	3	3	3	62	PeiFang_5	仙丹凤珠药方	可以制作增加毒攻120点，持续30分钟的药。#r#c00FF00（右键点击即可学习）	1	14400	3600	3	1	713501	55	1	2	9	-1	4	配方	-1	476	2005	-1	0
30303100	3	3	3	100	Wedding_4	普通请帖	参加婚礼的凭证。购买后可赠与朋友，邀请他们来参加你的婚礼。#r凭藉请帖可到#G洛阳（177，94）#R喜来乐#W处参加婚礼。#33#33#r#c00FF00（右键点击查看详细信息）	1	15000	1000	5	1	334926	-1	1	-1	-1	-1	4	请帖	1	0	2005	-1	0
30303101	3	3	3	101	Wedding_5	高级请帖	参加婚礼的凭证。购买后可赠与朋友，邀请他们来参加你的婚礼。#r凭藉请帖可到#G洛阳（177，94）#R喜来乐#W处参加婚礼。#33#33#r#c00FF00（右键点击查看详细信息）	1	30000	1000	5	1	334926	-1	1	-1	-1	-1	4	请帖	1	0	2005	-1	0
30303102	3	3	3	102	Wedding_6	豪华请帖	参加婚礼的凭证。购买后可赠与朋友，邀请他们来参加你的婚礼。#r凭藉请帖可到#G洛阳（177，94）#R喜来乐#W处参加婚礼。#33#33#r#c00FF00（右键点击查看详细信息）	1	60000	1000	5	1	334926	-1	1	-1	-1	-1	4	请帖	1	0	2005	-1	0
30303103	3	3	3	103	Wedding_12	彩轮飞转	使用之后可以放出漂亮的礼花。#r#c00FF00（右键点击即可使用）	1	5000	1000	5	20	334930	77	1	-1	-1	-1	0	礼花	1	0	2005	-1	0
30303104	3	3	3	104	Wedding_11	天女散花	使用之后可以放出漂亮的礼花。#r#c00FF00（右键点击即可使用）	1	5000	1000	5	20	334931	77	1	-1	-1	-1	0	礼花	1	0	2005	-1	0
30303105	3	3	3	105	Wedding_13	百花争鸣	使用之后可以放出漂亮的礼花。#r#c00FF00（右键点击即可使用）	1	5000	1000	5	20	334932	77	1	-1	-1	-1	0	礼花	1	0	2005	-1	0
30303106	3	3	3	106	Wedding_12	菊仙绿	使用之后可以放出漂亮的礼花。#r#c00FF00（右键点击即可使用）	1	5000	1000	5	20	334933	77	1	-1	-1	-1	0	礼花	1	0	2005	-1	0
30303107	3	3	3	107	Wedding_11	银河群心	使用之后可以放出漂亮的礼花。#r#c00FF00（右键点击即可使用）	1	5000	1000	5	20	334934	77	1	-1	-1	-1	0	礼花	1	0	2005	-1	0
30303108	3	3	3	108	Wedding_13	金环玉笛	使用之后可以放出漂亮的礼花。#r#c00FF00（右键点击即可使用）	1	5000	1000	5	20	334935	77	1	-1	-1	-1	0	礼花	1	0	2005	-1	0
30303109	3	3	3	109	Wedding_12	双喜临门	使用之后可以放出漂亮的礼花。#r#c00FF00（右键点击即可使用）	1	5000	1000	5	20	334936	77	1	-1	-1	-1	0	礼花	1	0	2005	-1	0
30303110	3	3	3	110	Wedding_11	三喜临门	使用之后可以放出漂亮的礼花。#r#c00FF00（右键点击即可使用）	1	5000	1000	5	20	334937	77	1	-1	-1	-1	0	礼花	1	0	2005	-1	0
30303111	3	3	3	111	Wedding_13	喜结良缘	使用之后可以放出漂亮的礼花。#r#c00FF00（右键点击即可使用）	1	5000	1000	5	20	334938	77	1	-1	-1	-1	0	礼花	1	0	2005	-1	0
30303112	3	3	3	112	Wedding_11	百年好合	使用之后可以放出漂亮的礼花。#r#c00FF00（右键点击即可使用）	1	5000	1000	5	20	334939	77	1	-1	-1	-1	0	礼花	1	0	2005	-1	0
30304000	3	3	4	0	PeiFang_4	馒头食谱	教你学会如何制作馒头。#r馒头可以持续恢复生命2406点。#r#G谷物食谱。#r#c00FF00（右键点击即可学习）	1	100	25	9	1	713501	55	1	1	1	-1	4	配方	1	398	2005	-1	0
30304001	3	3	4	1	TaskTools1_4	初级食材食谱	教你学会如何制作初级食材。#r#c00FF00（右键点击即可学习）	1	100	25	9	1	713501	55	1	1	1	-1	4	配方	1	558	2005	-1	0
30304002	3	3	4	2	TaskTools1_4	中级食材食谱	教你学会如何制作中级食材。#r#c00FF00（右键点击即可学习）	1	100	25	9	1	713501	55	1	1	1	-1	4	配方	1	559	2005	-1	0
30304003	3	3	4	3	TaskTools1_4	高级食材食谱	教你学会如何制作高级食材。#r#c00FF00（右键点击即可学习）	1	100	25	9	1	713501	55	1	1	1	-1	4	配方	1	560	2005	-1	0
30304004	3	3	4	4	PeiFang_4	玉米饼食谱（已废弃）	30级食物配方。#r#c00FF00(可到商店卖钱换取补偿)	1	9600	2400	9	1	700216	55	1	1	3	-1	4	配方	3	216	2005	-1	0
30304005	3	3	4	5	PeiFang_4	混沌食谱（已废弃）	60级食物配方。#r#c00FF00(可到商店卖钱换取补偿)	1	48000	3000	9	1	700217	55	1	1	6	-1	4	配方	6	217	2005	-1	0
30304006	3	3	4	6	PeiFang_4	麻花食谱（已废弃）	90级食物配方。#r#c00FF00(可到商店卖钱换取补偿)	1	115200	6000	9	1	700218	55	1	1	9	-1	4	配方	9	218	2005	-1	0
30304007	3	3	4	7	PeiFang_4	元宵食谱（已废弃）	100级食物配方。#r#c00FF00(可到商店卖钱换取补偿)	1	144000	7000	9	1	700219	55	1	1	10	-1	4	配方	10	219	2005	-1	0
30304008	3	3	4	8	PeiFang_4	水晶丸子食谱（已废弃）	110级食物配方。#r#c00FF00(可到商店卖钱换取补偿)	1	172800	8000	9	1	700220	55	1	1	11	-1	4	配方	11	220	2005	-1	0
30304009	3	3	4	9	PeiFang_4	煎饼食谱（已废弃）	120级食物配方。#r#c00FF00(可到商店卖钱换取补偿)	1	201600	9000	9	1	700221	55	1	1	12	-1	4	配方	12	221	2005	-1	0
30304010	3	3	4	10	PeiFang_4	八宝粥食谱（已废弃）	30级食物配方。#r#c00FF00(可到商店卖钱换取补偿)	1	9600	2400	9	1	700222	55	1	1	3	-1	4	配方	3	222	2005	-1	0
30304011	3	3	4	11	PeiFang_4	过桥米线食谱（已废弃）	60级食物配方。#r#c00FF00(可到商店卖钱换取补偿)	1	48000	3000	9	1	700223	55	1	1	6	-1	4	配方	6	223	2005	-1	0
30304012	3	3	4	12	PeiFang_4	米糕食谱（已废弃）	90级食物配方。#r#c00FF00(可到商店卖钱换取补偿)	1	115200	6000	9	1	700224	55	1	1	9	-1	4	配方	9	224	2005	-1	0
